WATER_SYST,ZIP_CODE
CA1700630,95453
CA3610064,92374
CA3610064,92408
CA3610064,92410
CA3610064,92346
CA3610064,92359
CA3610064,92404
CA3610064,92407
CA4901162,95448
CA1500152,93206
CA0300089,95669
CA1009222,93234
CA1000199,93625
CA1000369,93242
CA3910019,95236
CA5700643,95695
CA5400665,93257
CA5400665,93265
CA2300644,95437
CA2702609,93960
CA4900629,95421
CA1502225,93518
CA4901112,95441
CA1000534,93657
CA4000637,93420
CA2400323,95374
CA5000109,95358
CA1500436,93285
CA1500436,93240
CA2400079,95341
CA4000214,93401
CA4000771,93444
CA4000771,93420
CA5000286,95307
CA4000749,93420
CA4000523,93402
CA4200693,93117
CA5000404,95358
CA5000473,95380
CA5000249,95356
CA5000454,95380
CA2400140,95348
CA2400099,95388
CA2400139,95341
CA5305006,95552
CA5500041,95370
CA5010044,95358
CA2702327,93920
CA3910027,95304
CA3910027,94514
CA3910027,95391
CA3910027,94505
CA3700936,92061
CA3700936,92059
CA2300605,95482
CA3701837,92070
CA5000481,95361
CA5000478,95360
CA5000154,95357
CA2110010,94946
CA2110010,94956
CA3610120,92397
CA3610120,92344
CA3610120,92371
CA3610120,92372
CA3610120,93544
CA3610120,92392
CA3610120,92301
CA5010007,95363
CA2700738,95076
CA4300546,95132
CA1000221,93706
CA1009051,93608
CA3610109,92397
CA3610109,92371
CA3610109,92372
CA4600086,96125
CA5601104,93001
CA1400111,93514
CA5200551,96021
CA1800575,96130
CA4500193,96007
CA4400605,95076
CA5210502,96020
CA3610021,92339
CA0707639,94598
CA0707639,94596
CA3400433,94571
CA4400517,95076
CA2701589,93908
CA0500069,95252
CA1200637,95560
CA1200637,95554
CA1010027,93654
CA2701001,93920
CA1200729,95556
CA5000565,95356
CA5000580,95356
CA3410013,95608
CA3410013,95628
CA3410013,95841
CA3410013,95842
CA3410013,95610
CA3410013,95621
CA3410013,95843
CA3410013,95661
CA3410013,95678
CA1500556,93531
CA3301018,92539
CA1503526,93307
CA1500553,93308
CA1502608,93527
CA0900316,51
CA1000151,93633
CA1700731,95423
CA5610020,91361
CA5610020,91320
CA5610020,91377
CA5610020,91362
CA5610020,91307
CA5610020,91360
CA5610020,93065
CA5610020,93021
CA3700073,92036
CA2810002,94515
CA5610005,93023
CA2800525,94508
CA4300573,95037
CA0707501,94511
CA0707501,94561
CA3710800,92086
CA0706004,94561
CA3700968,92065
CA3700968,92025
CA0707517,94513
CA0707562,94598
CA0707594,94509
CA5601137,93001
CA5601116,93015
CA5601116,93060
CA0400078,95942
CA1000304,93633
CA0600005,95979
CA5602109,93033
CA4901129,95476
CA4901095,95465
CA5400710,93221
CA1400035,93514
CA1700511,95461
CA1300554,92243
CA1910025,93553
CA1910025,93544
CA1910025,93543
CA1310002,92231
CA1310002,92249
CA1100616,95939
CA1010017,93664
CA0110008,94550
CA0110008,94586
CA0110008,94566
CA0110008,94568
CA0110008,94588
CA4300771,95020
CA1010028,93656
CA1200701,95555
CA0610003,95932
CA0610003,95955
CA0510010,95252
CA1910098,90638
CA1910098,90650
CA1910098,90670
CA1910098,90604
CA1910098,90241
CA1910098,90605
CA1910072,90222
CA1910072,90262
CA1910072,90059
CA1910137,93550
CA4100522,94021
CA1910138,93550
CA1810001,96130
CA5303002,96052
CA4901453,95448
CA0701707,94514
CA1910090,91006
CA1910090,91010
CA1910090,91016
CA1910090,91008
CA1910090,91011
CA1400503,93514
CA0910303,96150
CA2700964,93426
CA4010023,93401
CA2702325,93920
CA2701279,93920
CA0707615,94551
CA4500237,96051
CA3600397,92356
CA5610080,93042
CA5610080,93041
CA5610080,93033
CA5610080,93043
CA5610080,93035
CA5610080,91320
CA1910143,91342
CA1910143,91340
CA4910012,95476
CA5610068,93036
CA5000067,95356
CA1910040,90245
CA1910040,90293
CA1910040,90266
CA1910040,90250
CA1910040,90304
CA4900647,94923
CA4900647,95465
CA4210011,93455
CA4210011,93454
CA4210011,93458
CA4210011,93444
CA2010003,93604
CA2010003,93644
CA5200560,96080
CA4500013,96051
CA0707507,94561
CA5400701,93265
CA1000620,93706
CA1000488,93723
CA1000625,93654
CA3100038,95703
CA3100038,95713
CA3010035,92806
CA3010035,92807
CA3010035,92831
CA3010035,92870
CA3010035,92886
CA3010035,92835
CA3010035,92823
CA3010035,92821
CA2202131,95345
CA2210851,95338
CA4901135,95448
CA3310037,92883
CA3310037,92882
CA3310037,92881
CA3310037,92879
CA3310037,92503
CA3310037,92860
CA3310037,92880
CA3310037,92505
CA3310037,91709
CA5403113,93271
CA1700627,95453
CA0900419,95651
CA4400645,95066
CA4400645,95018
CA0900652,95721
CA0900652,96150
CA4210018,93117
CA4210018,93463
CA4210018,93427
CA1400068,93513
CA3200188,95971
CA0910305,96150
CA3310019,92561
CA3310019,92549
CA1000520,93662
CA1000136,93657
CA1000478,93664
CA0707603,94517
CA0707603,94513
CA1300620,92243
CA4900721,95403
CA4200714,93436
CA1502277,93561
CA4910003,94952
CA4910003,94954
CA4910003,94951
CA4910003,94931
CA4910003,94928
CA4910003,95404
CA4200678,93117
CA4200678,93436
CA4900710,95472
CA5800863,95918
CA5800863,95962
CA4010024,93453
CA3301502,92561
CA4200618,93441
CA3610032,92363
CA5800826,95941
CA5800826,95981
CA1000017,93664
CA1000016,93664
CA1000609,93651
CA1000589,93602
CA1000551,93652
CA1000551,93706
CA3310080,92561
CA1900721,93535
CA0600012,95932
CA1000639,93630
CA2110304,94952
CA1000487,17
CA0510017,95228
CA0510017,95230
CA2910014,95602
CA2910014,95949
CA3610036,92887
CA3610036,92886
CA3610036,92823
CA3610036,92880
CA3610036,91709
CA3610036,91708
CA3610036,91765
CA3610036,91710
CA1210013,95540
CA1210013,95549
CA1210013,95551
CA1210013,95503
CA1210013,95550
CA1210013,95564
CA1210013,95501
CA1210013,95524
CA1210013,95521
CA1210013,95525
CA1210013,95519
CA1210013,95570
CA3210003,96129
CA3210003,96122
CA0410003,95938
CA0300016,95689
CA0410004,95948
CA0900585,96150
CA0400166,95928
CA2000533,93644
CA5305103,95526
CA1200546,95514
CA3301381,92239
CA3104449,95724
CA1200509,95542
CA1300572,92231
CA1000259,93722
CA0900113,95684
CA0900113,95636
CA4500101,96051
CA5610019,93012
CA5610019,93010
CA5610019,93066
CA0400040,95973
CA0400030,95965
CA4310013,94304
CA4310013,94306
CA4310013,94305
CA4310013,94301
CA4901282,95472
CA4210022,93455
CA4210022,93454
CA4900553,95401
CA3301107,92236
CA3301107,92201
CA1400019,93514
CA2701034,93927
CA1000075,93662
CA4900901,95476
CA4900901,95442
CA0707588,94561
CA2701278,93920
CA1910249,93551
CA1910249,93536
CA1910249,93534
CA3110042,96141
CA5710009,95620
CA5710009,95618
CA5710009,95616
CA3200510,95934
CA3200510,95947
CA1000318,93657
CA2400336,95334
CA2300892,95428
CA1010034,93660
CA4901309,95436
CA4901212,94952
CA1500518,93215
CA1700502,95461
CA2400089,95324
CA2400085,93622
CA2400088,95369
CA4000741,93420
CA0300043,95666
CA1000007,93664
CA2702620,95076
CA2800528,94508
CA5400604,93257
CA1900130,91733
CA1900130,91732
CA1300549,92243
CA1300549,92251
CA2910006,95945
CA2910006,95949
CA1010060,93706
CA2000561,93643
CA1000580,93609
CA2500811,96101
CA2702368,93907
CA5000273,95316
CA3910014,95336
CA4901107,95421
CA4900846,95404
CA3610038,92324
CA3610038,92316
CA3610038,92335
CA3610038,92410
CA3610038,92376
CA3610038,92377
CA1210023,95551
CA4901094,94952
CA2110503,94956
CA5000465,95326
CA5000447,95361
CA2702320,93908
CA3302079,92274
CA5500089,95321
CA2510800,96101
CA3610125,92344
CA3610125,92371
CA3610125,92407
CA3610125,92345
CA3610125,92392
CA4900873,95450
CA4900873,95412
CA2702255,93920
CA2410301,95334
CA2410301,95315
CA2410301,95303
CA5500005,95370
CA5500026,95379
CA4910005,95448
CA5610018,93015
CA5610018,93012
CA5610018,93065
CA5610018,93021
CA4510009,96088
CA0510006,95252
CA3200189,95947
CA5010006,95386
CA5010023,95380
CA4200578,93105
CA4900986,95476
CA2710022,93924
CA2710022,93908
CA2710022,93923
CA2710022,93940
CA1502750,93308
CA1500231,93307
CA1000517,93657
CA2702554,93907
CA2702554,95076
CA5000470,95326
CA5000402,95380
CA3900504,95240
CA3900504,95237
CA3900504,95220
CA1410505,92328
CA3701995,91901
CA2400117,95301
CA2400148,95340
CA2400166,95315
CA2400170,95324
CA2400162,95326
CA2700663,95004
CA2400119,95340
CA2400154,95322
CA2400165,95315
CA5000062,95358
CA5000498,95382
CA4900850,94922
CA4900850,94923
CA4900850,95465
CA3900842,95237
CA3900719,95220
CA2702575,93920
CA1900154,93535
CA3901217,95240
CA1900803,93551
CA1510800,93561
CA5000439,95382
CA5000446,95361
CA3700918,92065
CA3400164,95641
CA4510302,96013
CA3900983,95215
CA2700548,95012
CA2700548,95039
CA0605002,95987
CA4600080,96124
CA4600080,96125
CA1502056,93240
CA3900831,95220
CA1800573,96130
CA1310006,92251
CA0706034,94513
CA3700938,92082
CA3700938,92061
CA3700938,92059
CA2310008,95482
CA2310008,95470
CA2310008,95490
CA3610107,92308
CA1200566,95546
CA1200566,95556
CA1100254,95988
CA5610023,91362
CA5610023,91307
CA5610023,91360
CA5610023,91304
CA5610023,91311
CA5610023,93065
CA5610023,93063
CA5610023,93021
CA2600622,96107
CA1910091,90660
CA1910091,90640
CA5610007,93042
CA5610007,93041
CA5610007,93033
CA5610007,93043
CA5610007,93035
CA5610007,93030
CA5610007,93036
CA5610007,93010
CA5610007,93001
CA4810009,95620
CA3110029,96145
CA3110029,96146
CA4000554,93451
CA4000554,93446
CA0110003,94550
CA0110003,94566
CA0110003,94551
CA1500543,93314
CA2400338,93635
CA5000268,95307
CA4000501,93445
CA4000501,93420
CA2400113,95334
CA2400153,95340
CA2000724,93638
CA1510002,93516
CA2400320,95301
CA4000775,93446
CA4000563,93401
CA5000435,95361
CA2100564,94970
CA2100564,94930
CA5000110,95354
CA1000059,93664
CA2710300,93920
CA0900554,96150
CA1710005,95458
CA1710005,95464
CA1710005,95423
CA1502449,93205
CA4900641,95421
CA3410033,95828
CA3610121,92345
CA3610121,92308
CA3610121,92395
CA3610121,92307
CA1510026,93205
CA1510026,93240
CA2000851,93614
CA5200007,96080
CA5200008,96080
CA1310005,92250
CA4300997,94035
CA4300997,94043
CA4300997,94089
CA3301800,92549
CA1400047,93514
CA5000082,95361
CA1000184,93675
CA1000184,93621
CA5000080,95358
CA3400331,95758
CA3810700,94118
CA3810700,94121
CA3810700,94129
CA3810700,94123
CA1009078,93210
CA5410016,93274
CA5410016,93277
CA5410016,93292
CA5410016,93291
CA1502315,93238
CA1500336,93238
CA3500570,95023
CA2400172,95341
CA3900505,95215
CA3900505,95230
CA5000502,95326
CA2702094,93907
CA1500483,93312
CA1500483,93314
CA2100576,94952
CA3301529,92539
CA1000096,93657
CA1000377,93621
CA2700838,93907
CA2702439,93907
CA5000509,95361
CA1910153,90040
CA1910153,90640
CA2110008,94929
CA2000544,93626
CA4900892,95404
CA4900584,95450
CA4900584,95421
CA4900559,95472
CA2310012,95459
CA1010049,93723
CA1010049,93630
CA5200571,96080
CA1400013,93514
CA3600391,92399
CA5000016,95361
CA2700998,93908
CA4900875,95452
CA5200575,96080
CA5200569,96021
CA0900308,95634
CA5200588,96080
CA3100014,95631
CA0910019,96150
CA3107339,95746
CA4500255,96002
CA1910147,90222
CA3500836,95045
CA5400666,93257
CA4900612,95404
CA2300634,95437
CA3900964,95205
CA5301106,96091
CA5200546,96080
CA1400066,93514
CA3110010,96150
CA3110010,96142
CA3110010,96141
CA3110010,96145
CA3110010,96146
CA3110010,96161
CA2000692,93636
CA4900723,95403
CA4900723,95492
CA3710301,92004
CA2110009,94941
CA1000513,93722
CA4010009,93401
CA4010009,93405
CA4010009,93407
CA3310004,92553
CA3310004,92507
CA0400042,95942
CA5010031,95307
CA5010031,95351
CA2010001,93610
CA4810005,94585
CA4810005,94534
CA4810005,94533
CA2400227,95341
CA2207094,95306
CA5410020,93286
CA1502327,93238
CA3910011,95377
CA3910011,95304
CA3910011,95376
CA4901365,95407
CA5403213,93654
CA5000290,95358
CA5000503,95361
CA4310004,95020
CA1000135,93664
CA1000140,93664
CA5200558,96080
CA5000583,95358
CA5000571,95386
CA5000577,95363
CA5000532,95307
CA1400040,93545
CA2700799,93908
CA3010082,92869
CA3010082,92867
CA3010082,92861
CA0706111,94583
CA0706111,94552
CA3400122,95823
CA5200645,96022
CA5200585,96061
CA0900107,95684
CA0710300,94551
CA0710300,94506
CA0710300,94507
CA0710300,94517
CA0710300,94598
CA1910035,91107
CA1910035,91011
CA4710009,96067
CA4710009,96094
CA3010069,92626
CA3010069,92646
CA3010069,92708
CA3010069,92704
CA3010069,92683
CA3010069,92843
CA4510008,96056
CA4510008,96028
CA4700546,96094
CA1700606,95457
CA3910022,95242
CA1500495,93311
CA1500495,93224
CA3900637,95215
CA3710016,92069
CA3710016,92084
CA3710016,92026
CA3710016,92057
CA3710016,92003
CA3710016,92059
CA3710016,92592
CA3710016,92055
CA3710016,92028
CA3710016,92590
CA3900664,95690
CA2702412,93960
CA2701263,93908
CA3500507,95043
CA4901225,95476
CA0706031,94514
CA3900701,95304
CA3900705,95212
CA4110016,94402
CA4110016,94010
CA2010010,93638
CA5410012,93267
CA3901114,95219
CA4901028,95476
CA4900695,95401
CA5400670,93265
CA5400536,93631
CA5310002,96041
CA3010008,92655
CA2400075,95317
CA1500516,93203
CA3010101,92679
CA3010101,92630
CA3010101,92676
CA3010101,92055
CA3010101,92672
CA3010101,92673
CA3010101,92694
CA3010101,92675
CA3010101,92028
CA3010101,92692
CA3010101,92691
CA3010101,92688
CA0706054,94511
CA1000244,93725
CA5610058,93010
CA4110023,94019
CA4110023,94030
CA4110023,94044
CA4110023,94066
CA4110023,94080
CA3400172,95828
CA3610108,92308
CA3610108,92356
CA3400181,95693
CA5210001,96021
CA2300507,95482
CA2300507,95470
CA2210510,93623
CA3710802,91916
CA3110001,96145
CA3110001,96140
CA3110001,96148
CA3110001,96143
CA0600056,95979
CA1000644,93654
CA3901213,95215
CA3901474,95215
CA1910108,90240
CA1910108,90201
CA1910108,90040
CA5000525,95380
CA1000471,93706
CA1000264,93657
CA0706030,94511
CA0706030,94561
CA3600107,92339
CA1000549,93664
CA3610082,91759
CA3610082,93563
CA1910063,91001
CA1910063,91011
CA3310040,92561
CA3310040,92549
CA3610023,92341
CA3610023,92314
CA2710023,93908
CA2710023,93962
CA2710023,93901
CA3610033,91759
CA3610033,93563
CA3600071,92301
CA1910159,90280
CA1910159,90201
CA3600301,92391
CA3600301,92325
CA0301038,95642
CA3710019,92040
CA3710019,92064
CA3710019,92065
CA3710019,92025
CA3710019,92027
CA2100538,94952
CA5000003,95307
CA4600084,96124
CA4600084,96125
CA4300526,95033
CA3310008,92239
CA3310008,92241
CA3310008,92262
CA3310008,92230
CA3310008,92220
CA3310008,92258
CA3310008,92282
CA3310008,92240
CA3310008,92339
CA3310008,92256
CA3910009,95242
CA3910009,95632
CA4300577,95020
CA4300577,95046
CA4300577,95037
CA0900507,96150
CA4910016,94952
CA4910016,94951
CA4910016,94931
CA4910016,94928
CA4910016,95472
CA4910016,95407
CA5000507,95380
CA5000500,95361
CA5000486,95386
CA2701063,93926
CA4000716,93405
CA3000825,92655
CA3000825,92683
CA3301145,92561
CA3301145,92549
CA4000200,93405
CA5410025,93257
CA5410025,93274
CA5000020,95351
CA2700713,93907
CA2700713,95076
CA1000560,93630
CA5000596,95326
CA5000457,95356
CA3700906,92036
CA2701740,93908
CA5610069,91361
CA5000516,95357
CA5000487,95326
CA4300978,95033
CA5000272,95361
CA5000462,95382
CA5000166,95386
CA5000166,95326
CA5000166,95357
CA5000426,95356
CA5500027,95335
CA5510851,95327
CA5210004,96080
CA4901189,95472
CA5000332,95380
CA5000243,95363
CA5000243,95360
CA5000243,94550
CA5000158,95363
CA5000298,95361
CA5000164,95386
CA5000213,95360
CA3900751,95231
CA5500040,95370
CA5510852,95327
CA5500136,95321
CA5500031,95321
CA5500368,95321
CA5500113,95383
CA5500042,95370
CA5500149,95370
CA1910038,91733
CA1910038,91732
CA1910038,91731
CA1910038,91780
CA3710039,91962
CA3910701,95330
CA1000324,93725
CA3700235,92065
CA4900561,95401
CA1910124,90041
CA1910124,91030
CA1910124,90042
CA1910124,91775
CA1910124,91108
CA1910124,91007
CA1910124,91006
CA1910124,91106
CA1910124,91123
CA1910124,91206
CA1910124,91105
CA1910124,91101
CA1910124,91107
CA1910124,91103
CA1910124,91024
CA1910124,91104
CA1910124,91001
CA1910124,91011
CA2100545,94940
CA2100545,94952
CA4900736,95425
CA3600089,92356
CA3700962,92027
CA0900623,96150
CA4000649,93446
CA1910142,91789
CA1910142,91768
CA1910142,91724
CA1910142,91722
CA1910142,91773
CA1910142,91740
CA1910142,91750
CA1910142,91741
CA3610047,92397
CA3610047,93544
CA4901362,95404
CA4901290,94952
CA4900604,95472
CA3700174,91935
CA5710001,95618
CA5710001,95616
CA1910205,91748
CA1910205,90631
CA1910205,91745
CA1910205,91744
CA1910205,91746
CA1910205,91790
CA1910205,91706
CA1910205,91789
CA1910205,91792
CA1910205,91791
CA1910205,91724
CA1910205,91723
CA1910205,91722
CA5000585,95358
CA5610059,91307
CA5610059,93065
CA5610059,93063
CA1503392,93308
CA3700905,92036
CA3010001,92868
CA3010001,92869
CA3010001,92808
CA3010001,92867
CA3010001,92865
CA3010001,92841
CA3010001,92840
CA3010001,90680
CA3010001,92804
CA3010001,92802
CA3010001,92805
CA3010001,90620
CA3010001,92801
CA3010001,92882
CA3010001,92806
CA3010001,92807
CA3010001,92831
CA3010001,92870
CA3010001,92887
CA3010001,92886
CA3010001,92832
CA3010001,92833
CA5100107,95645
CA4901375,95476
CA1910019,90715
CA1910019,90620
CA1910019,90713
CA1910019,90623
CA1910019,90701
CA1910019,90703
CA1910019,90706
CA1910019,90638
CA1910019,90650
CA1910019,90670
CA3700276,92061
CA1900785,93534
CA1900794,93534
CA1910066,93536
CA1910105,90805
CA1910105,90221
CA1910105,90706
CA1910105,90723
CA1910105,90242
CA1910105,90262
CA1910105,90280
CA3310020,92253
CA3310020,92236
CA3310020,92201
CA3310020,92203
CA3310020,92239
CA3310020,92241
CA1910134,90274
CA1910134,90505
CA1910134,90277
CA1910134,90503
CA1910134,90254
CA1910134,90278
CA1910134,90260
CA1910134,90266
CA1400014,93514
CA2100552,94971
CA4810010,95688
CA4900545,95405
CA4900545,95404
CA0600042,95912
CA4500082,96007
CA2010009,93636
CA0900505,96150
CA4900674,95472
CA3900732,95205
CA1503290,93314
CA3600306,92307
CA0400161,95973
CA4900945,95476
CA1500216,93313
CA2701151,93908
CA1400528,93545
CA1400070,93514
CA2800023,94574
CA2210936,95338
CA2600532,93541
CA1910173,90605
CA1910173,90602
CA1910173,90606
CA1910173,90660
CA1910173,91745
CA1910173,90601
CA1310007,92249
CA1310007,92243
CA4700585,95568
CA4700582,96034
CA4500317,96033
CA1900767,93536
CA1900767,93243
CA2000595,93637
CA4700559,96094
CA0600027,95932
CA0400020,95966
CA1900976,93532
CA1900976,93536
CA4901207,95450
CA4901316,95448
CA4700814,96027
CA0901249,51
CA5800803,95901
CA5301012,96052
CA3610037,92373
CA3610037,92354
CA3610037,92374
CA3610037,92408
CA3610037,92346
CA3610037,92399
CA3610037,92359
CA2000589,93643
CA3610063,92256
CA1009028,93234
CA3610018,91761
CA3610018,91764
CA3610018,92335
CA3610018,91730
CA3610018,91786
CA3610018,91739
CA3610018,92336
CA3610018,91701
CA3610018,91784
CA3610018,91737
CA3610018,91759
CA1300560,92250
CA4901341,95472
CA5410048,93257
CA4901333,95472
CA0510016,95223
CA0400067,95965
CA5200538,96055
CA3610046,92322
CA3610046,92325
CA5400968,93271
CA1600507,93230
CA2000554,93610
CA4900684,95472
CA5400880,93291
CA3710036,92004
CA4500066,96001
CA0706102,94513
CA2000647,93643
CA2701888,93924
CA2000950,93636
CA5800572,95961
CA2000690,93614
CA2000506,93669
CA2000506,93643
CA2000293,93601
CA2000293,93644
CA2210906,95338
CA2000529,93636
CA4900033,94952
CA1610009,93239
CA1610009,93204
CA5403022,93215
CA0500095,95222
CA4901038,95448
CA1206002,95542
CA1300513,92259
CA4901151,95476
CA4910022,94951
CA4910022,94928
CA4700503,96014
CA0900210,95682
CA1400108,93514
CA3100011,95602
CA2210921,95345
CA4901327,95444
CA4901016,95472
CA3100029,96145
CA3410022,95828
CA3910010,95207
CA3910010,95219
CA1700601,95453
CA1700601,95485
CA1910200,91724
CA1910200,91773
CA3110034,95602
CA1500599,93308
CA4900936,95472
CA2210939,95338
CA2210939,95318
CA2210942,95338
CA3010100,90623
CA3010100,90703
CA1510802,93215
CA1500314,93307
CA2702386,93925
CA2702386,93908
CA0707591,94561
CA5500364,95346
CA1210002,95550
CA1210002,95521
CA1210002,95525
CA1210002,95519
CA2100568,94930
CA2100568,94973
CA1500584,93314
CA2610300,93541
CA2610300,93517
CA5000443,95363
CA2702374,93907
CA0900551,96150
CA0500057,95246
CA1200728,95570
CA4900532,95450
CA4901227,95452
CA4901252,95441
CA1900537,91390
CA3600031,92339
CA4900640,95421
CA2700686,93907
CA4010002,93453
CA4010002,93432
CA4010002,93442
CA4010002,93422
CA4010002,93465
CA2010005,93636
CA2010005,93614
CA2410010,95301
CA2410010,95388
CA0707595,94505
CA0103041,94578
CA0103041,94577
CA0300034,95666
CA4901176,94922
CA2800724,94515
CA3900702,95377
CA2210905,95369
CA2210905,95329
CA5500053,95383
CA4900513,94931
CA3500511,95023
CA4900549,95472
CA4900549,95465
CA4000777,93401
CA5304109,95527
CA2701046,93960
CA1000315,93631
CA1300591,92283
CA1510042,93240
CA0710002,94565
CA0710002,94520
CA4901221,95444
CA5500019,95346
CA5500019,95335
CA0605007,95912
CA3100058,95714
CA5000155,95386
CA1000459,93706
CA1600293,93245
CA1000447,93727
CA3500549,95023
CA3301114,92223
CA1000479,93657
CA1000484,93619
CA1000484,93626
CA1000230,93730
CA5301002,96052
CA0707545,94513
CA3301294,92883
CA3301534,92320
CA4900994,95448
CA4901364,95472
CA4901364,95436
CA2701068,93926
CA0605006,95955
CA3810011,94015
CA3810011,94014
CA3810011,94005
CA3810011,94112
CA3810011,94134
CA3810011,94124
CA3810011,94127
CA3810011,94116
CA3810011,94131
CA3810011,94110
CA3810011,94114
CA3810011,94122
CA3810011,94107
CA3810011,94117
CA3810011,94158
CA3810011,94103
CA3810011,94102
CA3810011,94118
CA3810011,94121
CA3810011,94115
CA3810011,94105
CA3810011,94108
CA3810011,94104
CA3810011,94111
CA3810011,94109
CA3810011,94129
CA3810011,94123
CA3810011,94133
CA3810011,94132
CA1400010,93513
CA5400919,93274
CA3410003,95825
CA3410003,95864
CA2410001,95301
CA2410001,95388
CA2701705,93920
CA2701705,93927
CA2701705,93924
CA1500489,93561
CA2700678,93907
CA4901233,95442
CA0410007,95965
CA0410007,95928
CA0410007,95969
CA0410007,95954
CA1800574,96130
CA4710006,96057
CA5000568,95356
CA1500507,93314
CA1800801,96130
CA1800515,96130
CA1800632,96123
CA1800531,96114
CA1800589,96056
CA1900649,93535
CA0110005,94545
CA0110005,94544
CA0110005,94542
CA0110005,94541
CA0110005,94580
CA0110005,94579
CA0110005,94578
CA0110005,94577
CA0110005,94502
CA0110005,94621
CA0110005,94603
CA0110005,94546
CA0110005,94605
CA0110005,94583
CA0110005,94501
CA0110005,94601
CA0110005,94613
CA0110005,94606
CA0110005,94619
CA0110005,94602
CA0110005,94612
CA0110005,94610
CA0110005,94526
CA0110005,94608
CA0110005,94609
CA0110005,94556
CA0110005,94611
CA0110005,94618
CA0110005,94705
CA0110005,94563
CA0110005,94702
CA0110005,94552
CA0110005,94568
CA0110005,94582
CA0110005,94506
CA0110005,94528
CA0110005,94507
CA0110005,94598
CA0110005,94607
CA0110005,94710
CA0110005,94703
CA0110005,94704
CA0110005,94595
CA0110005,94720
CA0110005,94709
CA0110005,94706
CA0110005,94549
CA0110005,94596
CA0110005,94707
CA0110005,94708
CA0110005,94804
CA0110005,94805
CA0110005,94801
CA0110005,94597
CA0110005,94530
CA0110005,94523
CA0110005,94803
CA0110005,94553
CA0110005,94564
CA0110005,94547
CA0110005,94806
CA0110005,94572
CA0110005,94525
CA4901244,95407
CA5810005,95977
CA4901266,95441
CA5403110,93257
CA5403110,93265
CA2702490,93907
CA4900551,95409
CA3010047,92782
CA3010047,92705
CA3010047,92869
CA4900639,95421
CA4901161,95441
CA4901201,95441
CA4900693,95407
CA5610024,93003
CA5610024,93001
CA5610024,93060
CA5610024,93022
CA5610024,93013
CA5610024,93023
CA4910026,95436
CA4910026,95446
CA1000439,93210
CA3200078,95984
CA1000204,93706
CA4500015,96051
CA3700074,91916
CA3700074,92036
CA4300516,95033
CA4300517,95033
CA4500210,96088
CA4300542,95046
CA0310018,95666
CA4800589,94534
CA1000411,93648
CA1000411,93654
CA3400191,95660
CA4010015,93430
CA4901080,94954
CA2910011,95728
CA1400002,93514
CA2300743,95437
CA1400056,93514
CA2000573,93614
CA0900309,95684
CA1010006,93625
CA1910056,91390
CA1910056,93551
CA1910056,93532
CA0900624,96150
CA1910099,91384
CA4000213,93405
CA5000055,95357
CA1400531,93545
CA4901321,95401
CA3610041,92337
CA3610041,92316
CA3610041,91764
CA3610041,92335
CA3610041,92376
CA3610041,91730
CA3610041,91739
CA3610041,92336
CA3610041,91759
CA5400567,93221
CA1400030,93514
CA2410012,95324
CA4901373,95448
CA4910027,94951
CA4910027,94928
CA4900694,95407
CA2310007,95497
CA2310007,95445
CA2310007,95468
CA0202522,95945
CA1900717,91390
CA0800622,95548
CA4410018,95076
CA4410018,95003
CA0707598,94514
CA4900558,95472
CA0707509,94511
CA4500014,96051
CA5000237,95361
CA5601119,93023
CA4910007,95412
CA4910007,95497
CA4910007,95445
CA4900898,95436
CA4010008,93433
CA4010008,93420
CA4010008,93449
CA4010008,93405
CA4500006,96051
CA4500022,96071
CA4800753,95688
CA4800564,95688
CA5000017,95367
CA5000017,95320
CA5510016,95346
CA4210004,93109
CA4210004,93106
CA4210004,93117
CA4210004,93110
CA4210004,93111
CA4210004,93105
CA2100587,94971
CA1100237,95988
CA5305004,95552
CA5304209,96048
CA4901348,95448
CA1710007,95451
CA1710007,95453
CA1910245,90703
CA1910245,90638
CA1910245,90650
CA1910245,90670
CA1910245,90241
CA1910245,90605
CA1910245,90602
CA1910245,90606
CA1910245,90660
CA4700626,96097
CA4901301,95448
CA5304507,95563
CA1210322,95555
CA2300705,95490
CA4901294,95476
CA0900206,95634
CA1800576,96109
CA1810801,96056
CA5010009,95382
CA5010009,95307
CA5010009,95328
CA5010009,95326
CA1700533,95423
CA1700579,95453
CA1700579,95485
CA1100711,95920
CA1700628,95485
CA1700603,95451
CA1700716,95461
CA1310001,92227
CA2700575,95004
CA1700599,95469
CA0707575,94511
CA1502383,93314
CA1700712,95453
CA1700727,95453
CA1200671,95542
CA2000549,93636
CA1700704,95485
CA1710010,95457
CA1710010,95422
CA1700739,95453
CA1700728,95451
CA5500077,95370
CA1700670,95485
CA5000301,95363
CA5000225,95380
CA1000116,93628
CA1000621,93664
CA2701446,95076
CA2700624,93907
CA1000416,93706
CA1300644,92251
CA3600166,92359
CA3610112,92307
CA3610112,92368
CA3610112,92342
CA3610112,92311
CA3610112,92301
CA0900118,95684
CA3701010,92086
CA3901169,95337
CA4000774,93451
CA5000013,95361
CA3200617,95971
CA1000192,93725
CA4210021,93455
CA1200778,95526
CA4400762,95076
CA1400144,93514
CA3010017,92603
CA3010017,92651
CA3010017,92656
CA3010017,92657
CA3010017,92637
CA1600023,93266
CA1600023,93234
CA1400183,93526
CA3710005,92024
CA3710005,92009
CA3710005,92011
